PV_Size_kW,Battery_kWh,H2_Tank_kg,Tilt_Angle,Num_Panels,Total_Cost,Annual_Energy_kWh,Safety_Risk_Pct,Payback_Years,NPV_25yr,LCOE,Self_Sufficiency_Pct
8.66976182408509,10.00000263052049,5.000000000000005,21.154099396796305,34.415765598464965,1403260.032680955,17963.25842797201,0.865,7.811834575044736,514277.6006828309,3.1247338300178944,158.34332432431583
8.69901752551101,10.000121233756563,5.0447715851620965,19.999955960236253,40.83350892906684,1406838.5802783258,18079.512899100082,0.8657745484233044,7.7813964797046715,523108.95768760913,3.112558591881869,159.36808937458753
9.999999999478613,13.403802646231748,5.000002550837994,20.000587805025916,26.98732409555852,1566057.1034206296,20783.367421351115,0.8650000441294974,7.53514611790865,652520.853260634,3.01405844716346,183.20214572128447
8.000001354963594,10.000000065097705,5.000000000014401,20.35300059935094,34.02721145305744,1347000.1147937675,16611.07150109019,0.8650000000002491,8.109050127834097,426194.59047403047,3.243620051133639,146.4240072377821
9.999999999449122,10.005091320115666,5.000002658850415,20.00000008837888,26.619660685416836,1515076.4362267216,20783.39999395692,0.8650000459981122,7.2898391825555615,703504.9975073102,2.915935673022225,183.20243284372972
9.598288708125164,10.000007960997841,5.026233141006718,20.052990471957518,36.96423001959304,1481912.1994226493,19945.688471459474,0.8654538333394161,7.429737015812391,647245.4041787626,2.971894806324957,175.81813629035634
8.346549225718515,10.000005869346436,5.035628421311028,20.01131136261503,34.083129902929386,1377000.9335333277,17346.443870218915,0.8656163716886809,7.938231857985713,474693.1262916827,3.175292743194285,152.90620009889298
9.620159413416149,10.000000064957003,5.036962908543588,20.01031188634315,33.92307450908762,1484017.464414901,19993.41231403963,0.8656394583178042,7.422532187628648,650234.5525705367,2.969012875051459,176.23881452721258
9.995880170773875,11.119750748292882,5.000000509912921,20.018722752141382,35.62741586477043,1531450.2083172216,20773.800361766036,0.8650000088214935,7.372027176769445,686106.4861655058,2.9488108707077783,183.11781358161255
9.999999997693585,13.403802646231748,5.000002550837994,19.935369660014047,26.98732409555852,1566057.1032706872,20778.027042375466,0.8650000441294974,7.537082804237444,651950.7799073034,3.0148331216949775,183.15507111265782
8.749700984537574,10.00049353857331,5.0427101843617805,19.968229377368782,39.31048380638343,1411050.0403888002,18182.542567725595,0.8657388861894587,7.760466035665685,529895.6841107528,3.104186414266274,160.27627985125474
8.915288808168237,10.000039570487866,5.007987649944023,20.011548374027292,37.141853491176846,1424084.5446920507,18528.430728667452,0.8651381863440314,7.685942568728645,553783.9668508703,3.0743770274914577,163.3252300997616
9.931555455899609,11.119750748292882,5.000000509912921,20.018722752141382,37.244886234078265,1526046.9322677834,20640.118408571707,0.8650000088214935,7.3935958217857225,677239.5129069157,2.957438328714289,181.93942799216984
8.853680565039921,10.00045426621822,5.0427101843617805,19.968229377368782,35.84720969399393,1419783.736065671,18398.620025915225,0.8657388861894587,7.716794705612956,544227.7734896159,3.0867178822451824,162.180968979816
9.504780550377777,10.00000079143955,5.024568767362755,19.998873314538894,30.959089081588097,1474015.7972873955,19754.076582147398,0.8654250396753758,7.461830934782983,634687.6659792259,2.984732373913193,174.12910733965708
8.737291865159037,10.000005508002413,5.013493087654324,20.00010922515486,35.035815005648395,1409269.9264847534,18159.05788589733,0.8652334304164199,7.7606995656928826,529168.8607910303,3.104279826277153,160.06926603990772
8.71579414242423,10.006974236998802,5.012044809090942,20.006333905224725,35.61519736560765,1407532.4417458908,18114.07763852887,0.8652083751972732,7.770378761941772,526104.8047942361,3.1081515047767083,159.67277216738393
9.172144411782758,10.000214649088937,5.008948783185342,20.000096907828453,34.70194177837313,1445687.0699057195,19062.82969055016,0.8651548139491063,7.583801006323718,589227.3347723216,3.0335204025294873,168.03587368813223
8.009914339978456,10.000212755711386,5.022154725526489,20.000199997052267,26.501332543041045,1348389.8640320234,16647.316490908153,0.8653832767516082,8.099743071313863,428673.91277841874,3.2398972285255456,146.74350117597209
8.95765522077946,10.000001440286757,5.000110867169257,20.000506288801535,36.76292552371453,1427445.8318290075,18617.028016606706,0.8650019180020283,7.667420549379318,559880.2419105885,3.066968219751727,164.10620138927857
8.219711726900773,10.00000066441824,5.004271186943821,20.007407212863107,26.240221152073207,1365562.574699534,17083.018230348636,0.8650738915341281,7.993684466563174,458011.3876459671,3.1974737866252694,150.58414412577582
9.12371728781259,10.000034411191582,5.001979609849295,19.99918855289408,34.524853714040106,1441442.2585903637,18962.125040706702,0.8650342472503928,7.601691558809816,582722.1501053863,3.040676623523926,167.1481778897854
8.106849158725042,10.00015269422119,5.00445426185598,19.99689778462642,34.31926299803206,1356088.9762926209,16848.579806257036,0.8650770587301084,8.048684173303508,442459.20898104785,3.2194736693214034,148.51760594347073
8.354774559075192,10.000013664021852,5.025696633479614,19.999860211485277,37.43065464430929,1377443.6837596344,17364.052447922502,0.8654445517591973,7.932731647124441,476130.05232522776,3.173092658849776,153.06141696789194
9.69967264197836,10.000001517834058,5.019372078743055,20.00051257545799,37.61463550373918,1490256.8266622694,20159.190083742065,0.8653351369622548,7.392443944779945,661691.596209337,2.956977577911978,177.70011973856992
8.32729926617343,10.000001209155489,5.00592020647772,20.00049727611147,35.087477689609926,1374641.1616578433,17306.936206625953,0.8651024195720645,7.94271814055432,472835.54350127815,3.177087256221728,152.55794619970868
9.40482685963928,10.000000015445282,5.026233141006718,19.999664162376025,36.96423001959304,1465661.2849665466,19546.401597759144,0.8654538333394161,7.498368830887902,620873.3385169429,2.999347532355161,172.29848470852966
9.653139711146421,10.000000266453,5.0005037597595425,20.001366427503083,37.019965837645785,1485876.333727083,20062.433283369366,0.86500871504384,7.40626180653167,655743.5172574983,2.9625047226126675,176.84722361822352
9.809678181945513,10.00000066441824,5.020564468392458,19.998873314538894,31.02839334931415,1499527.088959508,20387.75466990346,0.8653557653031895,7.355037929572108,676820.091931201,2.9420151718288428,179.71488095467814
8.188755345810579,10.000000682850558,5.000106312318704,20.000696908952808,27.81100942578512,1362858.1170988146,17018.986156862993,0.8650018392031137,8.007869003108832,453880.56471318146,3.2031476012435327,150.01971137434876
9.511403049086892,10.004089592420874,5.003537068407173,20.00000194978255,32.4606800362143,1474107.6267197914,19767.92931025748,0.865061191283444,7.457066461457266,636074.5842685956,2.9828265845829067,174.25121697965957
9.339615166712665,10.000034411191582,5.0100512847170995,19.999179927012026,31.023487051968498,1459779.4722896651,19410.832112180375,0.8651738872256056,7.520437371531577,612283.4120282696,3.008174948612631,171.1034608152001
8.887223650465929,10.000000609346285,5.000037344005627,20.008811827034457,35.94491133513325,1421527.7293794728,18470.23837405492,0.8650006460512975,7.6963150154915585,550128.8785496908,3.0785260061966238,162.81227356035893
8.160884556158841,10.000008214042731,5.002242822401894,19.999902003279843,30.955944560271277,1360570.496488031,16961.086159921302,0.8650388008275528,8.021717970533226,449987.4902372402,3.2086871882132906,149.50933192226455
8.00939499483557,10.000212755711386,5.022154725526489,20.000199997052267,29.65896675095335,1348346.2390400209,16646.237115699547,0.8653832767516082,8.100006203614369,428602.3168826676,3.2400024814457478,146.73398665167744
8.448129256468366,10.00000004079142,5.011093964922023,20.00014497578297,21.025146259919794,1384920.2072782647,17558.078170896155,0.865191925593151,7.887652588162381,489365.340482326,3.1550610352649526,154.77172348623697
8.401772438886052,10.000000158965074,5.006293510968976,20.000647428014826,30.94156888980864,1380906.225025129,17461.709583382464,0.8651088777397635,7.9081960356234315,483092.1917022711,3.163278414249373,153.92224940175825
9.683910617098743,10.000027022688869,5.00658606555988,20.000142240582278,42.09088764811719,1488613.5488156243,20126.451157809755,0.865113938934186,7.396304182707298,659840.0669861604,2.9585216730829194,177.4115312072789
9.999999997079458,10.205852360975273,5.000002560314043,20.00000008837888,35.62113535637389,1518087.8491771545,20783.39998903195,0.8650000442934328,7.304328694911789,700493.5840311481,2.921731477964716,183.2024328003169
9.981257295642038,10.001026555859065,5.018286211332265,20.00049727611147,35.10288883546423,1513898.1664551238,20744.41877924445,0.8653163514560481,7.29785771568512,700522.1098527585,2.9191430862740475,182.85881950940498
9.2005438319367,10.000029091179197,5.025309829653114,19.99963486624963,34.54113862332433,1448478.8639916987,19121.830339524025,0.8654378600529989,7.575001128410565,592733.727914117,3.030000451364226,168.55595521639583
8.66463217934193,10.000005642250587,5.01571098719587,20.00051257545799,30.461400381431037,1403221.9623783778,18008.02702898599,0.8652718000784885,7.792202666731511,519094.6189464128,3.1168810666926046,158.7379525671999
8.132240972556321,10.00000006585577,5.000106196495911,20.000696908952808,27.485456262193736,1358110.8975949653,16901.530292636926,0.8650018371993794,8.035431550163361,446089.6335905255,3.214172620065344,148.9843562310981
8.291121671299768,10.000005629171923,5.017070342535225,19.998695485921466,36.93109513423617,1371881.06339014,17231.679897983875,0.8652953169258595,7.961388973750908,467562.1992536464,3.184555589500363,151.8945735641401
8.798381268455003,10.00001162679492,5.002901411426228,20.007766605484463,26.03648007980794,1414136.7362377997,18285.649004512183,0.8650501944176738,7.733587885717626,537815.3696247498,3.09343515428705,161.18514702730118
8.025082999775606,10.000211407329642,5.007381931884577,20.000199997052267,29.826795010368762,1349294.6913882098,16678.842106497537,0.8651277074216033,8.089858293355798,431134.37432847405,3.235943317342319,147.02139456562685
9.292270316207734,10.000006167612836,5.0096295688474175,20.00014497578297,36.74085944226039,1455791.5382968276,19312.489622735484,0.8651665915410605,7.538083213171066,605773.5053745785,3.0152332852684265,170.23658709273644
9.307692347664139,10.00000005688976,5.0001740290917365,20.000126757542283,34.08397255873982,1456850.5087844275,19344.542774997542,0.865003010703287,7.531067163124576,608136.137152341,3.0124268652498305,170.51913063596936
8.561438791241333,10.000000158968621,5.005574203816471,20.00004606299833,33.644603556187185,1394300.215944213,17793.578511720036,0.865096433726025,7.835974169141043,505124.4661226899,3.134389667656417,156.847622299088
9.011965896173848,10.000237098277028,5.002879691295508,20.0735585276139,31.037923259308215,1432080.6840351461,18726.255211282452,0.8650498186594122,7.647448290528084,566905.1482731595,3.0589793162112335,165.06902209248932
9.449940019015177,10.000016196464678,5.00149612924089,20.00001042624949,34.81192291446707,1468832.6077752672,19640.18779305732,0.8650258830358675,7.478709588991252,627713.4821520951,2.991483835596501,173.12519540797143
8.291121671299768,10.000000738064976,5.01711765403518,20.00069054830309,36.93109513423617,1371882.1728110346,17231.738082677413,0.8652961354148089,7.961368529563187,467567.3009185628,3.1845474118252755,151.89508645314834
8.827595134422001,10.00001162679492,5.002900356572587,20.007766605484463,27.379236708092584,1416590.6746076867,18346.364093212942,0.865050176168706,7.7213701167728415,541842.6310863718,3.0885480467091364,161.72034107464358
9.494671102395662,10.000154096748146,5.014389463990357,20.011599557381164,19.60188696524537,1472914.4206522168,19732.54434999112,0.8652489377270334,7.46439179118267,633490.5250233151,2.985756716473068,173.9393040679723
9.36301724949356,10.000025793438388,5.026110246409309,19.999676591016737,34.12420816633276,1462146.5920192674,19459.50809676096,0.865451707262881,7.513790095560751,615112.3447102366,3.0055160382243002,171.53253203544415
8.639443410670658,10.000007621615156,5.013807345298419,20.34121503224883,35.035815005648395,1401058.544453023,17939.36280471003,0.8652388670736628,7.8099682787237645,513928.28460867796,3.1239873114895054,158.13268812825623
8.410314074546072,10.000000149921664,5.0000023863272105,20.000647428014826,30.94156888980864,1381466.4441688752,17479.461975791,0.8650000412834609,7.903369371907453,484427.000716256,3.161347748762981,154.07873397497468
8.346549225718515,10.000005869346436,5.035628421311028,20.01131136261503,34.41376967069893,1377000.9335333277,17346.443870218915,0.8656163716886809,7.938231857985713,474693.1262916827,3.175292743194285,152.90620009889298
8.510004565206023,10.000019945451632,5.010173716487626,20.01191973715331,29.685506108631184,1390095.0255712708,17686.120699753916,0.865176005295236,7.859807411529271,497858.7755710946,3.1439229646117086,155.90039842878852
9.057887954694461,10.000174905883965,5.004923673569614,20.006344096912976,36.50229947354262,1435988.3036218346,18825.052371820733,0.8650851795527542,7.6280706967454135,573543.9044546131,3.051228278698165,165.9399036698024
8.037826840140026,10.000025306090986,5.001412367515595,20.071810287930376,30.665248796632177,1350213.1433510168,16702.138061436744,0.8650244339580199,8.084073658021657,432702.71341642155,3.233629463208662,147.22674477885093
9.568908505741494,10.000000002239736,5.014917446655966,20.00051257545799,36.92587969906185,1479161.2506822806,19887.418120312414,0.8652580718271485,7.437673617227917,643776.1233498778,2.975069446891167,175.30449222365388
9.276565859470633,10.000172273781928,5.010591936249215,20.00014497578297,35.310332841437386,1454498.9147084923,19279.850434738877,0.8651832404971116,7.544140031749119,603581.9686945037,3.017656012699648,169.94887773580922
8.275050863061944,10.000000623918613,5.000719457269384,19.99227762904764,34.0966433490313,1370122.2682877171,17197.837961988873,0.8650124466107604,7.966828570637765,465708.4434307171,3.186731428255106,151.59626217099805
9.217833380988054,10.000022248483248,5.001230550391121,19.999701123682343,29.685961554118762,1449329.1014900233,19157.768925801607,0.8650212885217662,7.56522905722113,595719.8540662671,3.0260916228884516,168.87274825511577
8.076210200164308,10.000004048071725,5.002353446093805,20.07066904686699,30.486579628678182,1353460.5536872228,16781.947540008823,0.8650407146174228,8.064979052404492,437974.7862950647,3.225991620961797,147.9302528979578
8.846535374556161,10.000021915506052,5.001854622267187,19.999701123682343,28.978855508678926,1418155.665751988,18386.08634966564,0.8650320849652223,7.713200290597885,544517.9019154534,3.085280116239154,162.07048657645237
8.551594081463069,10.000055951113413,5.011693054262654,20.000050086981908,26.429648190345258,1393627.0684661653,17773.117669396106,0.8652022898387439,7.841207684490157,503613.46447635815,3.1364830737960627,156.6672631618503
8.77458427267627,10.00001162679492,5.002480621724945,20.007766605484463,26.03648007980794,1412127.2688498541,18236.191780632613,0.8650429147558415,7.743542543512709,534545.3890544623,3.0974170174050832,160.74918930435553
9.535626414750128,10.000025618653863,5.020103850617123,19.99938364491085,40.555847621122,1476495.5993842469,19818.224942456112,0.8653477966156764,7.450190941274389,639055.5577739794,2.9800763765097558,174.69456514131176
9.86581500106095,10.00000348266633,5.000366700872304,20.011660543123895,21.8199700547583,1503737.6798509222,20503.88036579626,0.8650063439250906,7.333917546453287,685005.6591737841,2.9335670185813147,180.7385108713144
9.4282487110169,10.000013780631164,5.0000000019221496,20.011912990271266,33.26775549079824,1466973.0984829408,19594.483929222282,0.8650000000332533,7.486663612993486,624694.2062704936,2.9946654451973944,172.72232296903593
8.618680712977463,10.00000276561027,5.015503214338016,20.000116256531403,19.84440183482515,1399356.8017327113,17912.543319807442,0.8652682056080477,7.812161437652027,512767.1073407065,3.124864575060811,157.8962785473793
8.263014750738405,10.000000115326149,5.017655575022407,20.000501006682743,36.73569256278746,1369534.6301674785,17173.33113314257,0.8653054414478876,7.97477565388833,463680.03242069227,3.1899102615553323,151.3802382929399
9.826818181694467,10.000001660720807,5.002310293422213,19.93090227125261,34.23809398664812,1500510.5095087027,20417.82443837586,0.8650399680762042,7.349022487863359,679046.5518668618,2.9396089951453437,179.97994127882112
8.98869840928844,10.00000028279484,5.017655575022407,20.000488035549974,41.899623683731626,1430492.0599977118,18681.547139237875,0.8653054414478876,7.657246208442615,563721.2856816023,3.0628984833770456,164.67492740304002
9.153885944713991,10.000026806178168,5.025272603905681,19.999664162376025,34.53928992137982,1444558.6365462898,19024.861757245064,0.8654372160475684,7.593004642970254,586302.7762279995,3.0372018571881014,167.70119227154183
8.464330029938642,10.00017553498616,5.010173716487626,20.000279355859238,29.685506108631184,1386260.698451829,17591.742569462618,0.865176005295236,7.880178401758954,491618.44851096603,3.152071360703582,155.06846991460722
8.069520323146161,10.000000065097705,5.000000000014401,20.35300059935094,34.02721145305744,1352839.7081211032,16755.419545537225,0.8650000000002491,8.074042577354797,435763.8278240198,3.229617030941919,147.6964127598151
9.955333840786498,10.005107052108855,5.002242822401894,19.999901877301735,31.00241140658693,1511380.718967746,20690.560413802556,0.8650388008275528,7.3046872039266395,697290.2973703821,2.921874881570656,182.38406640929574
9.911777463004702,10.000017692004151,5.018930142702968,20.000474179944717,42.404947171637396,1508062.8258400315,20600.01752412113,0.8653274914687614,7.320687101718235,690942.9396699236,2.9282748406872936,181.58594494355086
9.465457230623876,10.000154096748146,5.014390779486923,20.011599557381164,19.60188696524537,1470460.4883108009,19671.829869820627,0.865248960485124,7.474955294152354,629463.3224924654,2.9899821176609414,173.4041153847294
9.031426668760481,10.000013495490037,5.000614639714546,20.00022728884915,35.68340784213909,1433655.4086010947,18770.363925959653,0.8650106332670617,7.637866874910886,570038.9302786654,3.055146749964354,165.4578335401265
8.588542061631797,10.000004072921746,5.000004654839092,20.00173537151872,36.84505746829857,1396437.7106418745,17849.827905101673,0.8650000805287164,7.823255877121132,508991.4682759573,3.1293023508484525,157.34345193795824
9.080980643719622,10.00013439662794,5.000442999571424,20.011660543123895,40.6923055957886,1437815.465011153,18872.77844789463,0.8650076638925857,7.618462056240318,576811.394869779,3.0473848224961273,166.36060159455798
9.95974314737573,10.000027401194322,5.0249791266864925,19.999639899707915,27.121168451724564,1512243.3135646386,20699.702756997896,0.8654321388916765,7.305628159580206,697403.6274479851,2.9222512638320826,182.46465474016392
9.227806986340438,10.000007215886958,5.015279673184641,20.000122091524858,41.50201212950572,1450517.8869205173,19178.514127897994,0.8652643383460943,7.563244353797585,596745.5725294331,3.0252977415190343,169.05561397944373
9.473225613824058,10.00001859672928,5.00658606555988,20.000142240582278,42.09088764811719,1470915.8821511571,19688.576254193456,0.865113938934186,7.470910355124677,630795.5677035898,2.9883641420498708,173.55173215384949
8.987857024383974,10.000122251374988,5.000042908509457,20.00177292892842,42.404947171637396,1429982.896531615,18679.73445339642,0.8650007423172136,7.655263516187779,564036.9489911217,3.062105406475112,164.65894885976834
8.602888297359884,10.000001483390239,5.019160458091563,20.00051257545799,39.088445062750615,1398121.650681373,17879.702424710445,0.865331475924984,7.819602460212729,510496.5663421112,3.1278409840850916,157.60679117378857
9.080980643719622,10.00013439662794,5.000442999571424,20.011660543123895,36.914966951179295,1437815.465011153,18872.77844789463,0.8650076638925857,7.618462056240318,576811.394869779,3.0473848224961273,166.36060159455798
9.147179118425905,10.000000065097705,5.000002236014208,20.35300059935094,33.6639868589905,1443363.102824597,18993.052579319632,0.8650000386830458,7.599426668234396,584102.7513987226,3.0397706672937583,167.4207993240745
8.523636233337811,10.00420215503918,5.000007173689587,20.00155039004987,45.60843339118702,1391048.6552682035,17714.940888710935,0.8650001241048297,7.852403595400459,499981.63654245203,3.1409614381601836,156.15444390419088
9.72756653804576,10.00003805349551,5.01071586643804,20.00014497578297,20.91397106054558,1492384.0566592275,20217.182822673913,0.8651853844893781,7.3817607020177585,665754.9612989866,2.9527042808071036,178.21131669684794
8.598107420417618,10.00001162679492,5.002901411426228,20.007916717291558,36.682680937138954,1397313.7330026594,17869.413322603945,0.8650501944176738,7.819583708633148,510206.1453991404,3.127833483453259,157.51609434178627
9.808491860891614,10.000016458981426,5.0047812869806325,20.000499816384192,28.046788320322484,1499033.0953741327,20385.35380363905,0.8650827162647649,7.353480885411642,677057.7984162632,2.941392354164657,179.69371769261798
8.693354141347415,10.000004072921746,5.000004654839092,20.001585259711625,26.198856610573312,1405241.9253379863,18067.669267276644,0.8650000805287164,7.777660220309089,523441.33143819636,3.1110640881236358,159.26368960532983
9.042422246976033,10.000027401194322,5.0249791266864925,19.999639899707915,34.4908890437669,1435188.357931064,18793.20078299281,0.8654321388916765,7.636742535257001,570943.764325494,3.0546970141028007,165.65913687683732
9.89135227615691,10.000038983952237,5.014989713195719,20.011842652197362,21.394465891663863,1506248.9187863572,20556.943872494685,0.8652593220382859,7.327202565366379,688158.8308162228,2.9308810261465514,181.20625741544083
8.247756296881317,10.000001660720807,5.004876227252378,19.93090227125261,34.31695828287114,1367933.4595301521,17136.904027992692,0.8650843587314663,7.982383850056394,461392.69111128757,3.192953540022557,151.0591390364731
